,category_id,bbox,file_name
245,0,"[121.5, 407.0, 47.787332214765115, 38.978607382550365]",Calc-Training_P_00157_LEFT_CC.png
246,0,"[95.0, 519.5, 44.26384228187918, 40.74035234899327]",Calc-Training_P_00157_LEFT_CC.png
247,0,"[218.0, 524.5, 77.26960110041261, 99.11451169188445]",Mass-Training_P_00779_LEFT_MLO.png
248,0,"[293.5, 449.5, 16.022157190635482, 12.510451505016704]",Calc-Training_P_01573_RIGHT_CC.png
249,0,"[288.5, 440.5, 14.266304347826065, 8.998745819397982]",Calc-Training_P_01573_RIGHT_CC.png
250,0,"[231.5, 345.5, 34.40700055855518, 40.271830199218016]",Mass-Training_P_00370_RIGHT_CC.png
251,0,"[145.5, 311.5, 134.34343434343435, 109.375]",Mass-Training_P_00984_RIGHT_CC.png
252,0,"[57.0, 350.5, 73.56260647359454, 69.76149914821121]",Mass-Training_P_00900_LEFT_MLO.png
253,0,"[247.5, 518.0, 84.58333333333334, 110.83333333333326]",Mass-Training_P_00439_RIGHT_CC.png
254,0,"[384.0, 436.5, 56.06617647058823, 47.242647058823536]",Mass-Training_P_00596_RIGHT_MLO.png
255,0,"[292.5, 542.5, 69.48775055679289, 56.959910913140334]",Calc-Training_P_01015_LEFT_MLO.png
256,0,"[356.5, 583.5, 37.75880857246642, 39.09371594624042]",Mass-Training_P_01642_RIGHT_MLO.png
257,0,"[204.5, 406.5, 230.87857372309668, 104.05557340186317]",Calc-Training_P_01143_RIGHT_CC.png
258,0,"[65.5, 436.5, 73.77307046979865, 74.43372483221475]",Mass-Training_P_01248_LEFT_MLO.png
259,0,"[484.0, 509.0, 69.94097807757169, 73.70362563237768]",Mass-Training_P_00753_RIGHT_CC.png
260,0,"[144.5, 553.5, 130.6208628167085, 135.4142889751198]",Calc-Training_P_01135_RIGHT_CC.png
261,0,"[181.0, 690.0, 41.71122994652404, 48.93048128342252]",Mass-Training_P_00931_LEFT_MLO.png
262,0,"[142.5, 389.0, 44.675925925925924, 55.78703703703707]",Calc-Training_P_00418_LEFT_CC.png
263,0,"[124.0, 447.5, 137.17600334448161, 142.4435618729097]",Calc-Training_P_00734_RIGHT_CC.png
264,0,"[390.0, 504.5, 64.62224108658745, 64.17657045840406]",Mass-Training_P_01232_RIGHT_MLO.png
265,0,"[133.0, 550.0, 30.420374928990725, 28.829767089566417]",Calc-Training_P_00880_RIGHT_CC.png
266,0,"[0.0, 481.0, 69.9847027972028, 99.35533216783216]",Calc-Training_P_01297_LEFT_CC.png
267,0,"[105.0, 368.5, 263.61228813559325, 245.8156779661017]",Calc-Training_P_01156_LEFT_MLO.png
268,0,"[28.0, 508.0, 160.9387889787164, 257.9524830885993]",Calc-Training_P_00201_LEFT_MLO.png
269,0,"[197.5, 536.0, 95.03733381897652, 91.9777818248042]",Calc-Training_P_01424_LEFT_MLO.png
270,0,"[117.0, 701.5, 77.68092587166716, 54.299736302373276]",Calc-Training_P_00998_LEFT_CC.png
271,0,"[15.5, 718.0, 95.9283088235294, 122.17830882352939]",Calc-Training_P_01819_LEFT_CC.png
272,0,"[252.0, 646.5, 65.86377528743998, 53.63848057051382]",Mass-Training_P_00644_LEFT_CC.png
273,0,"[250.5, 682.0, 21.487039563437918, 39.49522510231918]",Calc-Training_P_00846_LEFT_CC.png
274,0,"[343.0, 540.5, 72.67197986577185, 77.73699664429535]",Mass-Training_P_00080_RIGHT_CC.png
275,0,"[325.0, 300.0, 78.21061643835611, 79.33433219178085]",Mass-Training_P_01888_RIGHT_MLO.png
276,0,"[223.0, 346.5, 69.03114186851212, 76.68002185394283]",Calc-Training_P_00293_LEFT_CC.png
277,0,"[240.0, 535.0, 58.086993243243285, 70.94594594594605]",Mass-Training_P_01405_RIGHT_MLO.png
278,0,"[158.5, 383.5, 126.36421319796952, 86.61167512690355]",Mass-Training_P_00984_RIGHT_MLO.png
279,0,"[447.0, 35.5, 66.41839378238336, 81.60621761658032]",Mass-Training_P_00573_RIGHT_MLO.png
280,0,"[400.5, 245.0, 49.870466321243555, 47.150259067357524]",Mass-Training_P_00573_RIGHT_MLO.png
281,0,"[195.0, 270.5, 73.85752688172039, 70.5645161290322]",Mass-Training_P_01418_RIGHT_CC.png
282,0,"[262.5, 706.0, 20.897172642552505, 23.38493129047538]",Calc-Training_P_00530_LEFT_CC.png
283,0,"[108.5, 678.5, 186.823893644145, 196.0025496266619]",Calc-Training_P_00484_LEFT_MLO.png
284,0,"[39.5, 506.0, 166.57793867120955, 198.77555366269166]",Calc-Training_P_00584_LEFT_CC.png
285,0,"[258.0, 263.5, 78.71438263229305, 73.19369063772052]",Mass-Training_P_01946_RIGHT_CC.png
286,0,"[300.5, 540.0, 59.80434782608694, 57.06521739130426]",Mass-Training_P_01151_RIGHT_MLO.png
287,0,"[226.0, 739.5, 28.73922413793102, 28.965517241379303]",Mass-Training_P_01047_LEFT_MLO.png
288,0,"[327.5, 322.5, 62.23179739711572, 40.25677101653184]",Mass-Training_P_01506_LEFT_CC.png
289,0,"[173.5, 421.0, 136.61766846165042, 125.92053558433997]",Mass-Training_P_00110_LEFT_MLO.png
290,0,"[313.0, 326.0, 56.471521777464325, 40.17809910068769]",Calc-Training_P_00930_LEFT_CC.png
291,0,"[0.0, 300.5, 207.71933560477004, 257.8045144804089]",Calc-Training_P_01108_LEFT_CC.png
292,0,"[175.5, 377.5, 79.14907094594594, 89.34755067567568]",Mass-Training_P_00586_LEFT_MLO.png
293,0,"[124.5, 662.0, 93.33826013513513, 102.42820945945948]",Mass-Training_P_00586_LEFT_MLO.png
294,0,"[117.0, 557.0, 72.52358490566037, 99.7641509433962]",Mass-Training_P_01190_LEFT_CC.png
295,0,"[280.5, 557.5, 174.62542808219177, 232.1596746575342]",Calc-Training_P_00534_RIGHT_MLO.png
296,0,"[298.0, 444.0, 84.51568894952254, 88.09686221009554]",Mass-Training_P_00698_RIGHT_CC.png
297,0,"[206.0, 710.0, 96.62099611183115, 102.25884095537867]",Mass-Training_P_00319_LEFT_MLO.png
298,0,"[95.5, 453.0, 117.9726368159204, 118.62562189054734]",Mass-Training_P_01494_LEFT_CC.png
299,0,"[229.0, 598.0, 69.41358586778361, 87.96211983245314]",Calc-Training_P_01100_RIGHT_MLO.png
300,0,"[183.5, 360.5, 34.66749727456781, 25.34651923376424]",Mass-Training_P_00218_LEFT_CC.png
301,0,"[551.0, 453.5, 41.868769528344046, 35.46347269751527]",Mass-Training_P_00851_LEFT_MLO.png
302,0,"[153.5, 705.0, 124.86796576215626, 74.95902385722081]",Calc-Training_P_00084_LEFT_MLO.png
303,0,"[467.5, 650.5, 33.60123875534583, 33.13670550066365]",Mass-Training_P_00414_LEFT_MLO.png
304,0,"[277.0, 318.5, 68.61446659874838, 77.1721729005967]",Calc-Training_P_00034_RIGHT_MLO.png
305,0,"[237.0, 624.0, 52.27564102564104, 48.68589743589746]",Mass-Training_P_01047_LEFT_CC.png
306,0,"[222.0, 419.5, 26.646392617449663, 35.45511744966444]",Calc-Training_P_00157_LEFT_MLO.png
307,0,"[257.0, 363.0, 38.97860738255031, 33.69337248322148]",Calc-Training_P_00157_LEFT_MLO.png
308,0,"[250.0, 396.5, 31.93162751677849, 28.408137583892653]",Calc-Training_P_00157_LEFT_MLO.png
309,0,"[454.0, 472.5, 26.366322008862653, 47.692023633677934]",Calc-Training_P_00993_RIGHT_CC.png
310,0,"[285.0, 221.0, 86.16071428571428, 82.14285714285711]",Mass-Training_P_00287_RIGHT_CC.png
311,0,"[277.5, 436.0, 44.401217861975624, 49.19654939106897]",Mass-Training_P_00776_RIGHT_CC.png
312,0,"[9.0, 290.0, 114.70400340715504, 91.45017035775129]",Calc-Training_P_01626_LEFT_CC.png
313,0,"[197.5, 322.5, 121.36919698870764, 79.86982434127975]",Mass-Training_P_00903_LEFT_MLO.png
314,0,"[213.0, 608.5, 101.31967905405406, 80.0358952702702]",Calc-Training_P_00600_LEFT_MLO.png
315,0,"[129.5, 315.5, 63.94804088586034, 56.12223168654174]",Mass-Training_P_01426_RIGHT_CC.png
316,0,"[172.0, 203.5, 66.16548553916877, 60.93660218348978]",Mass-Training_P_00913_LEFT_CC.png
317,0,"[71.0, 146.5, 57.36607142857142, 70.75892857142856]",Mass-Training_P_01357_LEFT_MLO.png
318,0,"[179.0, 404.5, 76.29757785467129, 70.36969586596246]",Mass-Training_P_01433_LEFT_CC.png
319,0,"[209.0, 521.0, 127.16188524590164, 116.83401639344265]",Mass-Training_P_00871_LEFT_MLO.png
320,0,"[0.0, 193.0, 243.49446337308348, 127.22529812606473]",Calc-Training_P_01300_LEFT_CC.png
321,0,"[247.0, 247.0, 73.56260647359451, 77.1401192504259]",Calc-Training_P_01300_LEFT_CC.png
322,0,"[161.5, 563.5, 163.16749903956975, 130.09028044563968]",Calc-Training_P_02405_RIGHT_MLO.png
323,0,"[218.5, 377.0, 135.6396321070234, 114.78887959866216]",Mass-Training_P_01573_RIGHT_CC.png
324,0,"[232.5, 614.0, 68.81730412179724, 60.434459710360215]",Mass-Training_P_00935_LEFT_CC.png
325,0,"[27.0, 499.0, 54.481132075471706, 62.81089193825045]",Mass-Training_P_01163_LEFT_MLO.png
326,0,"[34.0, 156.5, 174.62542808219177, 169.23159246575344]",Calc-Training_P_00809_LEFT_CC.png
327,0,"[251.5, 612.0, 34.586320480527036, 37.6380546405735]",Calc-Training_P_01723_RIGHT_CC.png
328,0,"[262.0, 273.0, 185.98025097716516, 120.31475005142977]",Calc-Training_P_02405_RIGHT_CC.png
329,0,"[75.0, 585.5, 107.36607142857143, 100.22321428571422]",Calc-Training_P_01307_LEFT_MLO.png
330,0,"[250.5, 662.5, 113.83928571428572, 172.32142857142856]",Mass-Training_P_00051_LEFT_MLO.png
331,0,"[145.5, 575.5, 70.04419191919192, 59.65909090909088]",Mass-Training_P_00886_LEFT_MLO.png
332,0,"[23.0, 265.0, 389.96822033898303, 503.86652542372883]",Calc-Training_P_01002_LEFT_MLO.png
333,0,"[37.0, 292.0, 121.06386929075379, 121.84366877088752]",Calc-Training_P_02475_LEFT_MLO.png
334,0,"[406.5, 412.5, 40.247018739352654, 33.31558773424189]",Mass-Training_P_01633_RIGHT_MLO.png
335,0,"[89.0, 711.0, 49.821125964978336, 56.34532103182073]",Calc-Training_P_00772_RIGHT_MLO.png
336,0,"[94.0, 602.0, 161.7738116918594, 98.86177381169182]",Calc-Training_P_00609_RIGHT_MLO.png
337,0,"[0.0, 360.0, 482.7566225165563, 520.3062913907286]",Calc-Training_P_00266_LEFT_CC.png
338,0,"[124.0, 592.5, 73.81410256410257, 72.01923076923083]",Calc-Training_P_00652_LEFT_MLO.png
339,0,"[149.0, 308.0, 199.06210162083408, 133.28173374613004]",Calc-Training_P_00864_LEFT_MLO.png
340,0,"[201.5, 511.0, 24.968434343434353, 23.200757575757564]",Calc-Training_P_00047_LEFT_MLO.png
341,0,"[205.0, 532.0, 21.433080808080803, 23.20075757575762]",Calc-Training_P_00047_LEFT_MLO.png
342,0,"[164.5, 512.5, 23.200757575757592, 23.20075757575762]",Calc-Training_P_00047_LEFT_MLO.png
343,0,"[81.0, 704.0, 69.9873211374751, 58.57634486506072]",Mass-Training_P_01325_RIGHT_MLO.png
344,0,"[184.5, 539.0, 52.72768774252455, 57.04177128509468]",Mass-Training_P_00931_LEFT_CC.png
345,0,"[142.5, 646.5, 45.159355723098, 45.69910897875252]",Mass-Training_P_00110_RIGHT_CC.png
346,0,"[7.0, 275.0, 162.157960199005, 148.22761194029852]",Calc-Training_P_01300_LEFT_MLO.png
347,0,"[136.0, 446.0, 122.10820895522386, 115.14303482587064]",Calc-Training_P_01300_LEFT_MLO.png
348,0,"[252.5, 475.5, 94.24751243781097, 102.95398009950247]",Calc-Training_P_01300_LEFT_MLO.png
349,0,"[167.0, 496.5, 37.03956343792635, 30.900409276944004]",Calc-Training_P_01718_RIGHT_MLO.png
350,0,"[109.5, 494.0, 181.79898648648648, 134.9746621621622]",Calc-Training_P_01116_LEFT_MLO.png
351,0,"[106.5, 533.0, 40.543193717277475, 38.710732984293145]",Calc-Training_P_00422_LEFT_MLO.png
352,0,"[135.5, 685.0, 69.69827586206895, 64.71982758620686]",Mass-Training_P_00836_LEFT_MLO.png
353,0,"[167.5, 465.5, 131.35508406725378, 133.0364291433146]",Calc-Training_P_01135_RIGHT_MLO.png
354,0,"[276.5, 355.0, 91.65449233016801, 90.12052593133677]",Mass-Training_P_00484_RIGHT_CC.png
355,0,"[355.0, 596.0, 26.160562180579234, 62.15928449744467]",Mass-Training_P_01735_RIGHT_CC.png
356,0,"[288.0, 573.5, 51.947859576359065, 56.92490001481258]",Mass-Training_P_00995_LEFT_MLO.png
357,0,"[11.0, 197.5, 398.44993368700267, 509.8557692307692]",Calc-Training_P_00693_LEFT_CC.png
358,0,"[299.0, 257.0, 54.53663793103448, 83.50215517241384]",Calc-Training_P_00684_RIGHT_CC.png
359,0,"[376.5, 618.0, 57.218448902227124, 37.31637971884379]",Calc-Training_P_00078_LEFT_CC.png
360,0,"[601.5, 519.5, 47.39583333333337, 46.35416666666663]",Mass-Training_P_00241_RIGHT_MLO.png
361,0,"[90.5, 354.0, 150.51194539249147, 127.89035836177476]",Mass-Training_P_01326_LEFT_MLO.png
362,0,"[238.0, 644.5, 55.82682291666669, 60.38411458333326]",Mass-Training_P_01652_RIGHT_CC.png
363,0,"[174.0, 462.0, 54.677144480212085, 48.115887142586644]",Mass-Training_P_00440_RIGHT_MLO.png
364,0,"[228.0, 388.0, 59.817813765182166, 62.095141700404895]",Mass-Training_P_01394_RIGHT_CC.png
365,0,"[46.0, 400.0, 222.4558619321563, 146.0126958936719]",Calc-Training_P_00832_RIGHT_CC.png
366,0,"[136.0, 775.0, 79.67426096780267, 77.30182639804184]",Mass-Training_P_01816_LEFT_MLO.png
367,0,"[129.0, 821.5, 36.91536748329622, 26.057906458797333]",Calc-Training_P_00404_RIGHT_MLO.png
368,0,"[130.0, 417.0, 183.76434164997266, 121.04352576944092]",Calc-Training_P_01370_LEFT_MLO.png
369,0,"[322.5, 847.5, 70.46852387843705, 83.76447178002888]",Mass-Training_P_00199_LEFT_MLO.png
370,0,"[264.5, 435.0, 210.4649182561308, 143.23058583106263]",Calc-Training_P_00601_LEFT_CC.png
371,0,"[236.5, 445.0, 47.0812182741117, 54.409898477157356]",Mass-Training_P_00386_LEFT_MLO.png
372,0,"[48.0, 591.0, 44.40924657534248, 52.14041095890411]",Mass-Training_P_01071_LEFT_MLO.png
373,0,"[159.0, 413.0, 207.84654825123602, 172.46841237868523]",Calc-Training_P_00683_RIGHT_MLO.png
374,0,"[260.0, 755.0, 51.65094339622641, 56.42688679245282]",Mass-Training_P_01481_RIGHT_CC.png
375,0,"[362.0, 580.0, 54.92207992593734, 60.268477086869325]",Calc-Training_P_01193_LEFT_CC.png
376,0,"[97.0, 645.5, 134.46080878681977, 105.10484273589611]",Calc-Training_P_00016_LEFT_CC.png
377,0,"[240.5, 452.5, 65.09576612903223, 46.7489919354839]",Mass-Training_P_00465_LEFT_CC.png
378,0,"[3.5, 291.0, 79.54835184847934, 58.322709888909124]",Calc-Training_P_01045_RIGHT_CC.png
379,0,"[87.5, 271.5, 208.74511606527238, 239.6345667662606]",Calc-Training_P_01459_LEFT_CC.png
380,0,"[92.5, 311.5, 83.86652542372879, 64.29025423728814]",Calc-Training_P_00020_LEFT_CC.png
381,0,"[92.5, 545.0, 31.417664052827078, 38.35121749896825]",Calc-Training_P_01166_RIGHT_CC.png
382,0,"[138.5, 550.5, 112.47939937740342, 128.24574253799676]",Calc-Training_P_00084_LEFT_CC.png
383,0,"[113.5, 776.0, 41.698263819596875, 53.013370584713584]",Calc-Training_P_00772_RIGHT_CC.png
384,0,"[139.0, 473.5, 44.55472591513387, 130.2221817519577]",Calc-Training_P_01659_LEFT_MLO.png
385,0,"[256.0, 572.5, 8.969665271966505, 13.362970711297066]",Calc-Training_P_00539_RIGHT_CC.png
386,0,"[272.0, 572.5, 13.362970711297066, 13.362970711297066]",Calc-Training_P_00539_RIGHT_CC.png
387,0,"[275.0, 597.5, 11.898535564853603, 16.291841004184107]",Calc-Training_P_00539_RIGHT_CC.png
388,0,"[215.0, 513.0, 62.356998654104984, 76.4888963660834]",Calc-Training_P_01129_RIGHT_CC.png
389,0,"[142.5, 225.0, 228.95583190394515, 396.4515437392796]",Calc-Training_P_00573_RIGHT_CC.png
390,0,"[160.5, 753.5, 36.64340101522842, 30.42512690355329]",Mass-Training_P_00207_LEFT_MLO.png
391,0,"[146.0, 664.0, 42.195431472081225, 39.3083756345178]",Mass-Training_P_00207_LEFT_MLO.png
392,0,"[210.0, 544.5, 41.085025380710675, 42.861675126903606]",Mass-Training_P_00207_LEFT_MLO.png
393,0,"[141.5, 659.5, 64.62563451776649, 69.28934010152285]",Mass-Training_P_00886_LEFT_CC.png
394,0,"[220.0, 408.0, 89.66141396933557, 107.54897785349237]",Calc-Training_P_00600_LEFT_CC.png
395,0,"[310.0, 714.0, 14.912846998063287, 21.521949644932192]",Calc-Training_P_00530_LEFT_MLO.png
396,0,"[154.5, 373.5, 379.43977146484684, 295.4531026821139]",Calc-Training_P_02437_LEFT_MLO.png
397,0,"[250.5, 712.0, 30.91061622940819, 39.87949969493593]",Calc-Training_P_01309_RIGHT_MLO.png
398,0,"[304.5, 570.0, 64.87187549127498, 88.64172299952838]",Calc-Training_P_00971_RIGHT_MLO.png
399,0,"[240.5, 209.0, 54.60205078125, 76.13525390625]",Calc-Training_P_02195_RIGHT_CC.png
400,0,"[299.0, 439.0, 72.66822827938677, 65.736797274276]",Mass-Training_P_00891_RIGHT_MLO.png
401,0,"[160.5, 358.5, 72.37563237774029, 82.33558178752105]",Mass-Training_P_01155_RIGHT_CC.png
402,0,"[99.5, 375.5, 77.92288557213931, 86.62935323383084]",Mass-Training_P_01494_LEFT_MLO.png
403,0,"[112.5, 594.5, 132.55597014925374, 122.97885572139296]",Mass-Training_P_01494_LEFT_MLO.png
404,0,"[0.0, 547.5, 43.153747870528115, 43.153747870528036]",Calc-Training_P_00778_LEFT_MLO.png
405,0,"[175.0, 571.0, 272.7728285077951, 176.55902004454344]",Calc-Training_P_02566_RIGHT_MLO.png
406,0,"[74.0, 479.5, 78.07112068965517, 65.39870689655174]",Calc-Training_P_00652_LEFT_CC.png
407,0,"[0.0, 516.0, 104.46880269814501, 141.65261382799326]",Mass-Training_P_01434_LEFT_CC.png
408,0,"[572.5, 544.5, 48.72335701598581, 43.128330373001745]",Calc-Training_P_01443_RIGHT_MLO.png
409,0,"[178.0, 304.5, 68.54666095890408, 78.21061643835617]",Mass-Training_P_00133_LEFT_CC.png
410,0,"[283.5, 503.5, 197.55387931034483, 202.9849137931035]",Calc-Training_P_00534_RIGHT_CC.png
411,0,"[208.5, 222.5, 37.78751369112814, 41.730558598028495]",Mass-Training_P_00702_RIGHT_CC.png
412,0,"[5.5, 198.0, 288.14051240992796, 216.6833466773419]",Calc-Training_P_00316_RIGHT_CC.png
413,0,"[224.5, 806.5, 64.74707357859535, 65.18603678929765]",Mass-Training_P_01591_LEFT_MLO.png
414,0,"[258.0, 448.0, 193.6737804878049, 324.5680894308943]",Calc-Training_P_00784_RIGHT_CC.png
415,0,"[508.5, 248.5, 24.114656381486668, 48.229312762973365]",Mass-Training_P_00596_RIGHT_CC.png
416,0,"[138.0, 373.5, 403.81861575179, 243.61575178997612]",Calc-Training_P_01361_LEFT_MLO.png
417,0,"[261.0, 551.0, 116.83664177745402, 112.43853578583126]",Mass-Training_P_00831_RIGHT_MLO.png
418,0,"[340.5, 548.5, 43.82569204152253, 78.34126297577859]",Calc-Training_P_01792_RIGHT_CC.png
419,0,"[111.5, 886.0, 90.59734513274336, 66.67035398230098]",Mass-Training_P_01328_LEFT_MLO.png
420,0,"[418.0, 634.0, 21.603468797823496, 37.672164597857545]",Calc-Training_P_00993_RIGHT_MLO.png
421,0,"[298.5, 166.0, 86.15255052935515, 59.62463907603464]",Calc-Training_P_01818_LEFT_CC.png
422,0,"[305.0, 848.5, 269.7192513368985, 108.48930481283423]",Calc-Training_P_02518_RIGHT_MLO.png
423,0,"[589.5, 239.0, 76.3795986622074, 110.61872909698994]",Mass-Training_P_00068_RIGHT_CC.png
424,0,"[0.0, 326.0, 76.48859797297298, 112.18327702702703]",Mass-Training_P_01682_LEFT_CC.png
425,0,"[331.5, 318.0, 75.89285714285711, 74.10714285714283]",Mass-Training_P_00240_RIGHT_CC.png
426,0,"[132.5, 257.5, 69.03114186851212, 61.38226188308141]",Calc-Training_P_00188_RIGHT_MLO.png
427,0,"[224.0, 426.0, 267.49199774053847, 173.38542647335723]",Calc-Training_P_02348_RIGHT_CC.png
428,0,"[28.0, 601.0, 300.71755407653905, 143.47961730449254]",Calc-Training_P_01065_LEFT_MLO.png
429,0,"[192.0, 560.0, 37.2168624161074, 49.54907718120808]",Calc-Training_P_00121_LEFT_CC.png
430,0,"[532.5, 805.5, 34.7296843519141, 32.61417058428481]",Mass-Training_P_00881_LEFT_MLO.png
431,0,"[216.0, 399.5, 144.85845839017736, 127.48976807639838]",Mass-Training_P_00568_LEFT_MLO.png
432,0,"[261.0, 261.5, 204.53125, 155.96875]",Mass-Training_P_01529_RIGHT_CC.png
433,0,"[362.0, 366.5, 64.61538461538464, 72.24358974358972]",Mass-Training_P_00959_RIGHT_MLO.png
434,0,"[139.0, 375.5, 201.32415254237284, 167.51059322033905]",Calc-Training_P_01456_LEFT_MLO.png
435,0,"[174.5, 674.5, 35.8156779661017, 42.9343220338983]",Calc-Training_P_01456_LEFT_MLO.png
436,0,"[287.0, 711.5, 76.71978235522731, 84.88146132918769]",Calc-Training_P_00729_LEFT_CC.png
437,0,"[193.5, 485.5, 95.03733381897649, 160.8177016936806]",Calc-Training_P_00551_RIGHT_MLO.png
438,0,"[182.0, 222.5, 185.51470588235296, 249.04411764705887]",Calc-Training_P_00582_RIGHT_MLO.png
439,0,"[198.5, 504.5, 84.67741935483869, 80.44354838709677]",Mass-Training_P_00870_LEFT_CC.png
440,0,"[167.5, 301.5, 239.77348993288584, 396.2164429530201]",Calc-Training_P_01526_RIGHT_CC.png
441,0,"[210.5, 608.5, 40.536310517529216, 44.04215358931549]",Calc-Training_P_00121_LEFT_MLO.png
442,0,"[71.5, 541.0, 90.64620081411124, 68.20725915875175]",Mass-Training_P_00906_LEFT_CC.png
443,0,"[324.5, 527.0, 236.9548657398591, 204.16111216911065]",Calc-Training_P_02518_RIGHT_CC.png
444,0,"[241.0, 394.5, 56.02678571428575, 72.99107142857144]",Mass-Training_P_01803_RIGHT_CC.png
445,0,"[397.0, 685.0, 183.6403342195215, 86.33687808583363]",Calc-Training_P_02559_RIGHT_MLO.png
446,0,"[397.0, 655.5, 59.86064189189193, 53.43116554054063]",Mass-Training_P_01633_RIGHT_CC.png
447,0,"[79.5, 746.0, 49.22543823889117, 51.57969832857726]",Mass-Training_P_00313_RIGHT_MLO.png
448,0,"[16.0, 345.5, 76.13827993254637, 79.67959527824621]",Mass-Training_P_00092_LEFT_CC.png
449,0,"[358.5, 377.0, 128.88362775450736, 87.57967583318157]",Mass-Training_P_00815_LEFT_MLO.png
450,0,"[185.0, 473.5, 98.34322926642406, 80.84658111472902]",Mass-Training_P_00566_RIGHT_MLO.png
451,0,"[137.0, 461.0, 108.07758620689657, 146.45689655172418]",Mass-Training_P_00990_RIGHT_MLO.png
452,0,"[377.5, 738.0, 35.93546284224254, 31.144067796610102]",Mass-Training_P_00415_RIGHT_CC.png
453,0,"[171.0, 701.5, 56.071428571428555, 55.71428571428578]",Mass-Training_P_01144_LEFT_MLO.png
454,0,"[3.5, 261.0, 245.6281302170284, 200.05217028380633]",Calc-Training_P_01156_LEFT_CC.png
455,0,"[305.0, 500.5, 66.25967117988392, 65.2441972920696]",Mass-Training_P_01753_RIGHT_CC.png
456,0,"[174.0, 352.5, 88.81909547738695, 98.9321608040201]",Mass-Training_P_01343_LEFT_CC.png
457,0,"[292.5, 431.0, 90.79773869346735, 85.52135678391954]",Mass-Training_P_01343_LEFT_CC.png
458,0,"[114.0, 423.0, 36.96219035202084, 22.416883963494115]",Calc-Training_P_00288_RIGHT_CC.png
459,0,"[89.0, 747.0, 49.62328767123287, 49.98287671232879]",Mass-Training_P_01009_RIGHT_MLO.png
460,0,"[38.5, 796.0, 149.66108077574845, 149.66108077574847]",Calc-Training_P_02226_LEFT_MLO.png
461,0,"[22.5, 398.0, 58.0614406779661, 56.72669491525426]",Mass-Training_P_01634_LEFT_CC.png
462,0,"[2.0, 557.0, 336.57838983050846, 333.0190677966101]",Calc-Training_P_00271_LEFT_MLO.png
463,0,"[303.0, 252.0, 116.95776153983246, 160.37248262341828]",Mass-Training_P_00110_LEFT_CC.png
464,0,"[0.0, 620.0, 83.91768292682927, 113.64329268292693]",Mass-Training_P_00719_LEFT_MLO.png
465,0,"[331.0, 678.0, 63.661095996890765, 59.78429848425958]",Mass-Training_P_02033_RIGHT_MLO.png
466,0,"[250.0, 623.0, 86.01443123938878, 83.3404074702886]",Mass-Training_P_00439_RIGHT_MLO.png
467,0,"[124.0, 438.5, 167.3192496812967, 142.46038972864687]",Calc-Training_P_00243_LEFT_MLO.png
468,0,"[29.5, 194.5, 129.90843270868825, 167.47231686541738]",Mass-Training_P_01682_LEFT_MLO.png
469,0,"[168.0, 466.0, 225.0971502590674, 190.64119170984458]",Calc-Training_P_00992_RIGHT_CC.png
470,0,"[204.5, 680.5, 43.552291801162056, 45.92479018721747]",Calc-Training_P_01060_RIGHT_MLO.png
471,0,"[227.0, 533.5, 64.94140625, 70.63802083333337]",Mass-Training_P_00259_RIGHT_CC.png
472,0,"[232.0, 337.0, 62.676788685524144, 69.88352745424294]",Mass-Training_P_01035_RIGHT_CC.png
473,0,"[320.5, 431.0, 30.178394449950417, 28.877601585728485]",Calc-Training_P_00862_LEFT_CC.png
474,0,"[229.5, 362.0, 326.4331750339213, 360.6258480325644]",Calc-Training_P_00784_RIGHT_MLO.png
475,0,"[239.0, 221.5, 70.46526586620925, 66.86320754716985]",Calc-Training_P_00684_RIGHT_MLO.png
476,0,"[350.5, 794.0, 96.99152542372883, 96.76906779661022]",Mass-Training_P_00039_RIGHT_MLO.png
477,0,"[143.0, 375.0, 90.53958737436079, 93.68718039146535]",Mass-Training_P_00543_RIGHT_MLO.png
478,0,"[420.0, 360.5, 132.59156729131172, 129.90843270868828]",Mass-Training_P_00079_RIGHT_CC.png
479,0,"[44.0, 194.0, 112.2263853283376, 100.00985998816799]",Calc-Training_P_00609_RIGHT_CC.png
480,0,"[142.0, 593.0, 142.15445619335347, 119.15596676737152]",Calc-Training_P_02402_RIGHT_MLO.png
481,0,"[82.0, 738.5, 111.36363636363635, 92.1401515151515]",Mass-Training_P_01768_LEFT_MLO.png
482,0,"[75.5, 419.0, 93.67143854748605, 72.40747206703912]",Mass-Training_P_01701_LEFT_CC.png
483,0,"[157.0, 303.5, 64.32806324110672, 59.98922026590009]",Mass-Training_P_00543_RIGHT_CC.png
484,0,"[567.5, 181.0, 97.77238175675677, 74.71494932432432]",Calc-Training_P_01321_RIGHT_CC.png
485,0,"[656.0, 232.5, 19.73184121621614, 26.826435810810807]",Calc-Training_P_01321_RIGHT_CC.png
486,0,"[239.0, 599.5, 29.686429061000666, 32.38519533927342]",Calc-Training_P_01234_RIGHT_MLO.png
487,0,"[244.0, 657.5, 48.99764150943395, 64.74056603773579]",Mass-Training_P_01848_RIGHT_MLO.png
488,0,"[160.5, 653.0, 65.84745762711864, 61.39830508474574]",Mass-Training_P_00870_LEFT_MLO.png
489,0,"[120.0, 488.5, 38.33091173265528, 35.47039593171087]",Calc-Training_P_00787_LEFT_MLO.png
